,Date,AG,AI,AR,BE,BL,BS,FR,GE,GL,GR,JU,LU,NE,NW,OW,SG,SH,SO,SZ,TG,TI,UR,VD,VS,ZG,ZH,CH,AG_diff,AG_pc,AG_diff_pc,AI_diff,AI_pc,AI_diff_pc,AR_diff,AR_pc,AR_diff_pc,BE_diff,BE_pc,BE_diff_pc,BL_diff,BL_pc,BL_diff_pc,BS_diff,BS_pc,BS_diff_pc,FR_diff,FR_pc,FR_diff_pc,GE_diff,GE_pc,GE_diff_pc,GL_diff,GL_pc,GL_diff_pc,GR_diff,GR_pc,GR_diff_pc,JU_diff,JU_pc,JU_diff_pc,LU_diff,LU_pc,LU_diff_pc,NE_diff,NE_pc,NE_diff_pc,NW_diff,NW_pc,NW_diff_pc,OW_diff,OW_pc,OW_diff_pc,SG_diff,SG_pc,SG_diff_pc,SH_diff,SH_pc,SH_diff_pc,SO_diff,SO_pc,SO_diff_pc,SZ_diff,SZ_pc,SZ_diff_pc,TG_diff,TG_pc,TG_diff_pc,TI_diff,TI_pc,TI_diff_pc,UR_diff,UR_pc,UR_diff_pc,VD_diff,VD_pc,VD_diff_pc,VS_diff,VS_pc,VS_diff_pc,ZG_diff,ZG_pc,ZG_diff_pc,ZH_diff,ZH_pc,ZH_diff_pc,CH_diff,CH_pc,CH_diff_pc
175,2020-08-18,1852.0,25.0,122.0,2322.0,1016.0,1149.0,1442.0,6619.0,153.0,957.0,257.0,970.0,832.0,131.0,97.0,1162.0,158.0,625.0,439.0,544.0,3476.0,127.0,6443.0,2213.0,317.0,5226.0,38674.0,27.0,0.0027307297034681,3.9810854208228464e-05,0.0,0.0015484670176525,0.0,1.0,0.0022087844443639,1.81047905275736e-05,7.0,0.0022435281170499,6.763435322717316e-06,1.0,0.0035261616203684,3.4706315161106715e-06,5.0,0.0058993869566556,2.567183183923272e-05,6.0,0.004524432563364,1.882565560345639e-05,38.0,0.0133649941746475,7.672907971545627e-05,2.0,0.0037868475113234,4.950127465782244e-05,4.0,0.0048240993250293,2.01634245560266e-05,0.0,0.0035004562851577,0.0,5.0,0.0023684126995753,1.2208312884409253e-05,5.0,0.0046751028297857,2.809556989053966e-05,0.0,0.0030307937903431,0.0,2.0,0.0025633572051478,5.285272587933723e-05,17.0,0.0022887667250348,3.3484539006533424e-05,1.0,0.0019270407727677,1.2196460587137613e-05,12.0,0.0022877515611616,4.392482997430397e-05,0.0,0.0027581440643357,0.0,12.0,0.001967649526896,4.340403368153014e-05,6.0,0.0098374667108164,1.698066751003982e-05,1.0,0.0034858507397139,2.744764361979524e-05,42.0,0.0080623666543618,5.255616940605272e-05,6.0,0.0064339811893997,1.7444142402349143e-05,2.0,0.0024992707175351,1.5768269511262485e-05,66.0,0.0034359697245438,4.339341787598424e-05,268.0,0.0045278238604633,3.13765525832386e-05
176,2020-08-19,1882.0,25.0,125.0,2341.0,1020.0,1160.0,1459.0,6649.0,154.0,964.0,258.0,976.0,833.0,131.0,99.0,1171.0,159.0,635.0,451.0,546.0,3486.0,129.0,6491.0,2221.0,319.0,5295.0,38979.0,30.0,0.0027749639859217,4.423428245358718e-05,0.0,0.0015484670176525,0.0,3.0,0.0022630988159466,5.431437158272079e-05,19.0,0.0022618860129258,1.8357895875947e-05,4.0,0.0035400441464328,1.3882526064442686e-05,11.0,0.0059558649867019,5.647803004631199e-05,17.0,0.0045777719209071,5.333935754312644e-05,30.0,0.0134255697638965,6.057558924904442e-05,1.0,0.0038115981486523,2.475063732891122e-05,7.0,0.0048593853180024,3.528599297304654e-05,1.0,0.0035140767376292,1.36204524714311e-05,6.0,0.0023830626750366,1.4649975461291104e-05,1.0,0.0046807219437639,5.619113978107932e-06,0.0,0.0030307937903431,0.0,2.0,0.0026162099310271,5.285272587933723e-05,9.0,0.0023064938339206,1.7727108885811813e-05,1.0,0.0019392372333548,1.2196460587137613e-05,10.0,0.0023243555861402,3.660402497858665e-05,12.0,0.0028335375239531,7.539345961737819e-05,2.0,0.0019748835325096,7.234005613588356e-06,10.0,0.0098657678233331,2.8301112516733038e-05,2.0,0.0035407460269535,5.489528723959048e-05,48.0,0.0081224308479687,6.006419360691739e-05,8.0,0.0064572400459362,2.3258856536465527e-05,2.0,0.0025150389870463,1.5768269511262485e-05,69.0,0.003481335570505,4.536584596125625e-05,305.0,0.00456353225053,3.570839006674542e-05
177,2020-08-20,1897.0,,,2352.0,1029.0,1165.0,1472.0,6689.0,156.0,971.0,258.0,980.0,840.0,131.0,100.0,1190.0,160.0,640.0,452.0,550.0,3492.0,129.0,6566.0,2229.0,321.0,5370.0,39289.0,15.0,0.0027970811271484,2.211714122679359e-05,,0.0015484670176525,,,0.0022630988159466,,11.0,0.002272514268433,1.062825550712721e-05,9.0,0.0035712798300778,3.123568364499604e-05,5.0,0.0059815368185412,2.567183183923272e-05,13.0,0.0046185608413813,4.078892047415551e-05,40.0,0.0135063372162286,8.076745233205923e-05,2.0,0.0038610994233101,4.950127465782244e-05,7.0,0.0048946713109754,3.528599297304654e-05,0.0,0.0035140767376292,0.0,4.0,0.0023928293253442,9.7666503075274e-06,7.0,0.0047200557416106,3.9333797846755525e-05,0.0,0.0030307937903431,0.0,1.0,0.0026426362939668,2.642636293966861e-05,19.0,0.0023439177304573,3.742389653671383e-05,1.0,0.001951433693942,1.2196460587137613e-05,5.0,0.0023426575986295,1.8302012489293323e-05,1.0,0.0028398203122545,6.282788301448183e-06,4.0,0.0019893515437367,1.4468011227176713e-05,6.0,0.0098827484908431,1.698066751003982e-05,0.0,0.0035407460269535,0.0,75.0,0.0082162811504795,9.385030251080844e-05,8.0,0.0064804989024727,2.3258856536465527e-05,2.0,0.0025308072565576,1.5768269511262485e-05,75.0,0.0035306462726368,4.931070213180027e-05,310.0,0.0045998260240405,3.629377351046256e-05
178,2020-08-21,1914.0,25.0,127.0,2373.0,1038.0,1169.0,1495.0,6729.0,157.0,973.0,259.0,984.0,843.0,131.0,101.0,1195.0,160.0,643.0,459.0,556.0,3500.0,129.0,6629.0,2247.0,323.0,5453.0,39612.0,17.0,0.0028221472205388,2.506609339036607e-05,0.0,0.0015484670176525,0.0,2.0,0.0022993083970018,3.620958105514719e-05,21.0,0.0022928045744011,2.029030596815195e-05,9.0,0.0036025155137228,3.123568364499604e-05,4.0,0.0060020742840126,2.0537465471386177e-05,23.0,0.0046907258545278,7.216501314658283e-05,40.0,0.0135871046685606,8.076745233205923e-05,1.0,0.003885850060639,2.475063732891122e-05,2.0,0.0049047530232534,1.0081712278013298e-05,1.0,0.0035276971901006,1.36204524714311e-05,4.0,0.0024025959756517,9.7666503075274e-06,3.0,0.0047369130835449,1.6857341934323796e-05,0.0,0.0030307937903431,0.0,1.0,0.0026690626569065,2.642636293966861e-05,5.0,0.0023537661242827,9.848393825451006e-06,0.0,0.001951433693942,0.0,3.0,0.0023536388061231,1.0981207493575992e-05,7.0,0.0028837998303647,4.397951811013728e-05,6.0,0.0020110535605775,2.170201684076507e-05,8.0,0.0099053893808565,2.2640890013386425e-05,0.0,0.0035407460269535,0.0,63.0,0.0082951154045886,7.883425410907907e-05,18.0,0.0065328313296797,5.233242720704744e-05,2.0,0.0025465755260688,1.5768269511262485e-05,83.0,0.003585216782996,5.457051035919231e-05,323.0,0.0046376417945046,3.781577046412712e-05
179,2020-08-22,1933.0,,,2382.0,1043.0,1179.0,1524.0,6744.0,,979.0,259.0,990.0,845.0,131.0,101.0,1197.0,,,460.0,556.0,,,6674.0,2258.0,323.0,5497.0,39816.0,19.0,0.0028501622660928,2.8015045553938543e-05,,0.0015484670176525,,,0.0022993083970018,,9.0,0.002301500419816,8.695845414922264e-06,5.0,0.0036198686713034,1.7353157580553357e-05,10.0,0.006053417947691,5.134366367846544e-05,29.0,0.0047817165232779,9.099066875003924e-05,15.0,0.0136173924631851,3.028779462452221e-05,,0.003885850060639,,6.0,0.0049349981600875,3.0245136834039893e-05,0.0,0.0035276971901006,0.0,6.0,0.002417245951113,1.4649975461291104e-05,2.0,0.0047481513115012,1.1238227956215864e-05,0.0,0.0030307937903431,0.0,0.0,0.0026690626569065,0.0,2.0,0.0023577054818129,3.939357530180403e-06,,0.001951433693942,,,0.0023536388061231,,1.0,0.0028900826186661,6.282788301448183e-06,0.0,0.0020110535605775,0.0,,0.0099053893808565,,,0.0035407460269535,,45.0,0.0083514255860951,5.6310181506485055e-05,11.0,0.0065648122574173,3.19809277376401e-05,0.0,0.0025465755260688,0.0,44.0,0.0036141457282467,2.892894525065616e-05,204.0,0.0046615254390083,2.388364450365923e-05
180,2020-08-23,1948.0,,,2397.0,1045.0,1183.0,1557.0,6765.0,,979.0,260.0,991.0,848.0,131.0,101.0,1199.0,,,460.0,557.0,,,6705.0,2261.0,323.0,5538.0,39989.0,15.0,0.0028722794073195,2.211714122679359e-05,,0.0015484670176525,,,0.0022993083970018,,15.0,0.0023159934955076,1.4493075691537107e-05,2.0,0.0036268099343356,6.941263032221343e-06,4.0,0.0060739554131624,2.0537465471386177e-05,33.0,0.0048852576290969,0.000103541105819,21.0,0.0136597953756595,4.240291247433109e-05,,0.003885850060639,,0.0,0.0049349981600875,0.0,1.0,0.003541317642572,1.36204524714311e-05,1.0,0.0024196876136899,2.4416625768818503e-06,3.0,0.0047650086534355,1.6857341934323796e-05,0.0,0.0030307937903431,0.0,0.0,0.0026690626569065,0.0,2.0,0.0023616448393431,3.939357530180403e-06,,0.001951433693942,,,0.0023536388061231,,0.0,0.0028900826186661,0.0,1.0,0.0020146705633843,3.617002806794178e-06,,0.0099053893808565,,,0.0035407460269535,,31.0,0.0083902170444662,3.879145837113415e-05,3.0,0.0065735343286185,8.722071201174572e-06,0.0,0.0025465755260688,0.0,41.0,0.0036411022454121,2.695651716538415e-05,173.0,0.0046817797061609,2.0254267152612972e-05
181,2020-08-24,1957.0,25.0,130.0,2409.0,1046.0,1185.0,1568.0,6792.0,161.0,982.0,261.0,993.0,851.0,131.0,101.0,1209.0,161.0,651.0,464.0,561.0,3512.0,132.0,6773.0,2275.0,334.0,5570.0,40234.0,9.0,0.0028855496920556,1.3270284736076156e-05,0.0,0.0015484670176525,0.0,3.0,0.0023536227685845,5.431437158272079e-05,12.0,0.0023275879560608,1.1594460553229686e-05,1.0,0.0036302805658517,3.4706315161106715e-06,2.0,0.0060842241458981,1.0268732735693088e-05,11.0,0.0049197713310366,3.451370193967005e-05,27.0,0.0137143134059836,5.451803032413998e-05,4.0,0.0039848526099547,9.900254931564488e-05,3.0,0.0049501207285045,1.5122568417019948e-05,1.0,0.0035549380950435,1.36204524714311e-05,2.0,0.0024245709388436,4.8833251537637006e-06,3.0,0.0047818659953698,1.6857341934323796e-05,0.0,0.0030307937903431,0.0,0.0,0.0026690626569065,0.0,10.0,0.002381341626994,1.9696787650902013e-05,1.0,0.0019636301545291,1.2196460587137613e-05,8.0,0.0023829220261059,2.928321998286932e-05,4.0,0.0029152137718719,2.513115320579273e-05,4.0,0.0020291385746115,1.4468011227176713e-05,12.0,0.0099393507158766,3.396133502007964e-05,3.0,0.0036230889578129,8.234293085938573e-05,68.0,0.0084753079854094,8.509094094313297e-05,14.0,0.0066142373275573,4.0702998938814674e-05,11.0,0.0026333010083808,8.672548231194367e-05,32.0,0.0036621414783217,2.103923290956812e-05,245.0,0.004710463494903,2.8683788742139764e-05
182,2020-08-25,1986.0,25.0,,2420.0,1051.0,1185.0,1578.0,6827.0,162.0,986.0,261.0,999.0,853.0,132.0,102.0,1219.0,162.0,652.0,474.0,566.0,3519.0,134.0,6841.0,2289.0,338.0,5620.0,40511.0,29.0,0.0029283094984274,4.275980637180094e-05,0.0,0.0015484670176525,0.0,,0.0023536227685845,,11.0,0.0023382162115679,1.062825550712721e-05,5.0,0.0036476337234323,1.7353157580553357e-05,0.0,0.0060842241458981,0.0,10.0,0.004951147423709,3.1376092672427314e-05,35.0,0.0137849849267742,7.067152079055183e-05,1.0,0.0040096032472836,2.475063732891122e-05,4.0,0.0049702841530605,2.01634245560266e-05,0.0,0.0035549380950435,0.0,6.0,0.0024392209143049,1.4649975461291104e-05,2.0,0.004793104223326,1.1238227956215864e-05,1.0,0.0030539296208037,2.3135830460634384e-05,1.0,0.0026954890198461,2.642636293966861e-05,10.0,0.0024010384146449,1.9696787650902013e-05,1.0,0.0019758266151162,1.2196460587137613e-05,1.0,0.0023865824286038,3.6604024978586646e-06,10.0,0.0029780416548864,6.282788301448183e-05,5.0,0.0020472235886455,1.808501403397089e-05,7.0,0.0099591614946383,1.9810778761713124e-05,2.0,0.0036779842450525,5.489528723959048e-05,68.0,0.0085603989263525,8.509094094313297e-05,14.0,0.0066549403264961,4.0702998938814674e-05,4.0,0.0026648375474033,3.153653902252497e-05,50.0,0.0036950152797429,3.2873801421200184e-05,277.0,0.0047428937376849,3.243024278192945e-05
183,2020-08-26,2020.0,25.0,,2443.0,1057.0,1190.0,1602.0,6865.0,162.0,991.0,261.0,1011.0,855.0,133.0,105.0,1228.0,162.0,660.0,479.0,567.0,3523.0,136.0,6906.0,2300.0,340.0,5737.0,40888.0,34.0,0.0029784416852082,5.013218678073214e-05,0.0,0.0015484670176525,0.0,,0.0023536227685845,,23.0,0.0023604389276283,2.2222716060356895e-05,6.0,0.0036684575125289,2.082378909666403e-05,5.0,0.0061098959777373,2.567183183923272e-05,24.0,0.0050264500461228,7.530262241382556e-05,38.0,0.0138617140064896,7.672907971545627e-05,0.0,0.0040096032472836,0.0,5.0,0.0049954884337555,2.5204280695033245e-05,0.0,0.0035549380950435,0.0,12.0,0.0024685208652275,2.9299950922582205e-05,2.0,0.0048043424512822,1.1238227956215864e-05,1.0,0.0030770654512643,2.3135830460634384e-05,3.0,0.0027747681086652,7.927908881900585e-05,9.0,0.0024187655235307,1.7727108885811813e-05,0.0,0.0019758266151162,0.0,8.0,0.0024158656485867,2.928321998286932e-05,5.0,0.0030094555963936,3.141394150724092e-05,1.0,0.0020508405914522,3.617002806794178e-06,4.0,0.009970481939645,1.1320445006693213e-05,2.0,0.0037328795322921,5.489528723959048e-05,65.0,0.0086417358551952,8.133692884270064e-05,11.0,0.0066869212542338,3.19809277376401e-05,2.0,0.0026806058169146,1.5768269511262485e-05,117.0,0.0037719399750685,7.692469532560842e-05,377.0,0.0047870316493412,4.413791165627221e-05
184,2020-08-27,2047.0,25.0,131.0,2462.0,1061.0,1196.0,1620.0,6913.0,163.0,994.0,261.0,1016.0,861.0,133.0,105.0,1230.0,162.0,666.0,484.0,567.0,3531.0,136.0,6982.0,2309.0,341.0,5833.0,41229.0,27.0,0.0030182525394164,3.9810854208228464e-05,0.0,0.0015484670176525,0.0,1.0,0.0023717275591121,1.81047905275736e-05,19.0,0.0023787968235042,1.8357895875947e-05,4.0,0.0036823400385934,1.3882526064442686e-05,6.0,0.0061407021759444,3.0806198207079265e-05,18.0,0.0050829270129332,5.647696681036917e-05,48.0,0.0139586349492881,9.692094279847108e-05,1.0,0.0040343538846125,2.475063732891122e-05,3.0,0.0050106110021726,1.5122568417019948e-05,0.0,0.0035549380950435,0.0,5.0,0.0024807291781119,1.2208312884409253e-05,6.0,0.0048380571351509,3.371468386864759e-05,0.0,0.0030770654512643,0.0,0.0,0.0027747681086652,0.0,2.0,0.0024227048810609,3.939357530180403e-06,0.0,0.0019758266151162,0.0,6.0,0.0024378280635738,2.1962414987151987e-05,5.0,0.0030408695379009,3.141394150724092e-05,0.0,0.0020508405914522,0.0,8.0,0.0099931228296584,2.2640890013386425e-05,0.0,0.0037328795322921,0.0,76.0,0.0087368374950728,9.51016398776192e-05,9.0,0.0067130874678373,2.616621360352372e-05,1.0,0.0026884899516702,7.884134755631242e-06,96.0,0.0038350576737972,6.311769872870436e-05,341.0,0.0048269548002027,3.9923150861508816e-05
185,2020-08-28,2070.0,25.0,132.0,2487.0,1066.0,1205.0,1641.0,6957.0,163.0,1000.0,262.0,1030.0,870.0,133.0,106.0,1237.0,162.0,687.0,484.0,575.0,3533.0,137.0,7063.0,2324.0,344.0,5921.0,41614.0,23.0,0.0030521654892975,3.39129498810835e-05,0.0,0.0015484670176525,0.0,1.0,0.0023898323496397,1.81047905275736e-05,25.0,0.0024029519496568,2.4155126152561845e-05,5.0,0.0036996931961739,1.7353157580553357e-05,9.0,0.006186911473255,4.62092973106189e-05,21.0,0.0051488168075453,6.588979461209737e-05,44.0,0.0140474791468534,8.884419756526515e-05,0.0,0.0040343538846125,0.0,6.0,0.0050408561390066,3.0245136834039893e-05,1.0,0.0035685585475149,1.36204524714311e-05,14.0,0.0025149124541883,3.418327607634591e-05,9.0,0.0048886291609539,5.057202580297139e-05,0.0,0.0030770654512643,0.0,1.0,0.0028011944716048,2.642636293966861e-05,7.0,0.0024364926324165,1.378775135563141e-05,0.0,0.0019758266151162,0.0,21.0,0.0025146965160289,7.686845245503196e-05,0.0,0.0030408695379009,0.0,8.0,0.0020797766139066,2.8936022454353425e-05,2.0,0.0099987830521617,5.660222503346606e-06,1.0,0.0037603271759119,2.744764361979524e-05,81.0,0.0088381958217845,0.0001013583267116,15.0,0.0067566978238432,4.3610356005872864e-05,3.0,0.0027121423559371,2.365240426689373e-05,88.0,0.0038929155642985,5.785789050131232e-05,385.0,0.0048720293253689,4.507452516621963e-05
186,2020-08-29,2093.0,,,2506.0,1075.0,1210.0,1661.0,7000.0,,1000.0,263.0,1037.0,875.0,133.0,106.0,1240.0,,,485.0,577.0,,,7124.0,2326.0,344.0,5984.0,41878.0,23.0,0.0030860784391785,3.39129498810835e-05,,0.0015484670176525,,,0.0023898323496397,,19.0,0.0024213098455327,1.8357895875947e-05,9.0,0.0037309288798189,3.123568364499604e-05,5.0,0.0062125833050943,2.567183183923272e-05,20.0,0.0052115689928901,6.275218534485463e-05,43.0,0.0141343041581103,8.682501125696367e-05,,0.0040343538846125,,0.0,0.0050408561390066,0.0,1.0,0.0035821789999863,1.36204524714311e-05,7.0,0.0025320040922264,1.7091638038172954e-05,5.0,0.0049167247308444,2.809556989053966e-05,0.0,0.0030770654512643,0.0,0.0,0.0028011944716048,0.0,3.0,0.0024424016687118,5.909036295270605e-06,,0.0019758266151162,,,0.0025146965160289,,1.0,0.0030471523262023,6.282788301448183e-06,2.0,0.0020870106195202,7.234005613588356e-06,,0.0099987830521617,,,0.0037603271759119,,61.0,0.0089145274011599,7.633157937545752e-05,2.0,0.0067625125379773,5.814714134116382e-06,0.0,0.0027121423559371,0.0,63.0,0.0039343365540892,4.142098979071223e-05,264.0,0.0049029375711972,3.0908245828264886e-05
187,2020-08-30,2102.0,,,2529.0,1076.0,1213.0,1686.0,7033.0,,1001.0,263.0,1038.0,881.0,133.0,106.0,1240.0,,,485.0,577.0,,,7171.0,2326.0,344.0,6037.0,42080.0,9.0,0.0030993487239146,1.3270284736076156e-05,,0.0015484670176525,,,0.0023898323496397,,23.0,0.0024435325615931,2.2222716060356895e-05,1.0,0.003734399511335,3.4706315161106715e-06,3.0,0.0062279864041978,1.5403099103539633e-05,25.0,0.0052900092245712,7.844023168106829e-05,33.0,0.0142009373062843,6.663314817394886e-05,,0.0040343538846125,,1.0,0.0050458969951456,5.040856139006649e-06,0.0,0.0035821789999863,0.0,1.0,0.0025344457548033,2.4416625768818503e-06,6.0,0.004950439414713,3.371468386864759e-05,0.0,0.0030770654512643,0.0,0.0,0.0028011944716048,0.0,0.0,0.0024424016687118,0.0,,0.0019758266151162,,,0.0025146965160289,,0.0,0.0030471523262023,0.0,0.0,0.0020870106195202,0.0,,0.0099987830521617,,,0.0037603271759119,,47.0,0.0089733402574,5.881285624010661e-05,0.0,0.0067625125379773,0.0,0.0,0.0027121423559371,0.0,53.0,0.0039691827835957,3.4846229506472195e-05,202.0,0.0049265870623234,2.3649491126172378e-05
188,2020-08-31,2109.0,25.0,133.0,2536.0,1077.0,1215.0,1693.0,7072.0,164.0,1001.0,263.0,1043.0,882.0,133.0,107.0,1248.0,164.0,702.0,490.0,577.0,3541.0,137.0,7264.0,2334.0,349.0,6057.0,42316.0,7.0,0.0031096700564871,1.0321332572503675e-05,0.0,0.0015484670176525,0.0,1.0,0.0024079371401672,1.81047905275736e-05,7.0,0.0024502959969158,6.763435322717316e-06,1.0,0.0037378701428511,3.4706315161106715e-06,2.0,0.0062382551369335,1.0268732735693088e-05,7.0,0.0053119724894419,2.196326487069912e-05,39.0,0.014279685572308,7.874826602375775e-05,1.0,0.0040591045219414,2.475063732891122e-05,0.0,0.0050458969951456,0.0,0.0,0.0035821789999863,0.0,5.0,0.0025466540676877,1.2208312884409253e-05,1.0,0.0049560585286911,5.619113978107932e-06,0.0,0.0030770654512643,0.0,1.0,0.0028276208345445,2.642636293966861e-05,8.0,0.0024581590988325,1.575743012072161e-05,2.0,0.0020002195362905,2.4392921174275225e-05,15.0,0.0025696025534967,5.490603746787997e-05,5.0,0.0030785662677096,3.141394150724092e-05,0.0,0.0020870106195202,0.0,8.0,0.0100214239421751,2.2640890013386425e-05,0.0,0.0037603271759119,0.0,93.0,0.0090897146325134,0.0001163743751134,8.0,0.0067857713945138,2.3258856536465527e-05,5.0,0.0027515630297153,3.942067377815622e-05,20.0,0.0039823323041641,1.3149520568480074e-05,236.0,0.0049542171608668,2.7630098543448915e-05
189,2020-09-01,2127.0,25.0,,2552.0,1083.0,1219.0,1710.0,7127.0,166.0,1003.0,265.0,1046.0,884.0,134.0,107.0,1261.0,165.0,702.0,491.0,581.0,3543.0,137.0,7360.0,2344.0,353.0,6125.0,42643.0,18.0,0.0031362106259593,2.654056947215231e-05,0.0,0.0015484670176525,0.0,,0.0024079371401672,,16.0,0.0024657552776535,1.545928073763958e-05,6.0,0.0037586939319478,2.082378909666403e-05,4.0,0.0062587926024049,2.0537465471386177e-05,17.0,0.005365311846985,5.333935754312644e-05,55.0,0.0143907408192646,0.0001110552469565,2.0,0.0041086057965992,4.950127465782244e-05,2.0,0.0050559787074236,1.0081712278013298e-05,2.0,0.0036094199049292,2.72409049428622e-05,3.0,0.0025539790554184,7.324987730645551e-06,2.0,0.0049672967566474,1.1238227956215864e-05,1.0,0.003100201281725,2.3135830460634384e-05,0.0,0.0028276208345445,0.0,13.0,0.0024837649227787,2.560582394617262e-05,1.0,0.0020124159968777,1.2196460587137613e-05,0.0,0.0025696025534967,0.0,1.0,0.003084849056011,6.282788301448183e-06,4.0,0.0021014786307474,1.4468011227176713e-05,2.0,0.0100270841646785,5.660222503346606e-06,0.0,0.0037603271759119,0.0,96.0,0.0092098430197273,0.0001201283872138,10.0,0.0068148449651843,2.9073570670581907e-05,4.0,0.0027830995687378,3.153653902252497e-05,68.0,0.004027040674097,4.470836993283225e-05,327.0,0.0049925012380859,3.8284077219100825e-05
190,2020-09-02,2147.0,25.0,,2561.0,1088.0,1226.0,1737.0,7174.0,166.0,1005.0,267.0,1054.0,889.0,134.0,107.0,1270.0,166.0,713.0,493.0,582.0,3548.0,137.0,7456.0,2358.0,354.0,6217.0,43007.0,20.0,0.003165700147595,2.9489521635724787e-05,0.0,0.0015484670176525,0.0,,0.0024079371401672,,9.0,0.0024744511230684,8.695845414922264e-06,5.0,0.0037760470895284,1.7353157580553357e-05,7.0,0.0062947331669798,3.594056457492581e-05,27.0,0.0054500272972006,8.471545021555375e-05,47.0,0.0144856425757548,9.49017564901696e-05,0.0,0.0041086057965992,0.0,2.0,0.0050660604197016,1.0081712278013298e-05,2.0,0.0036366608098721,2.72409049428622e-05,8.0,0.0025735123560334,1.95333006150548e-05,5.0,0.0049953923265379,2.809556989053966e-05,0.0,0.003100201281725,0.0,0.0,0.0028276208345445,0.0,9.0,0.0025014920316645,1.7727108885811813e-05,1.0,0.0020246124574648,1.2196460587137613e-05,11.0,0.0026098669809732,4.026442747644531e-05,2.0,0.0030974146326139,1.2565576602896366e-05,1.0,0.0021050956335542,3.617002806794178e-06,5.0,0.0100412347209368,1.4150556258366515e-05,0.0,0.0037603271759119,0.0,96.0,0.0093299714069411,0.0001201283872138,14.0,0.0068555479641232,4.0702998938814674e-05,1.0,0.0027909837034934,7.884134755631242e-06,92.0,0.004087528468712,6.048779461500834e-05,364.0,0.0050351171527885,4.261591470260765e-05
191,2020-09-03,2174.0,25.0,135.0,2584.0,1095.0,1229.0,1772.0,7226.0,166.0,1009.0,268.0,1059.0,898.0,137.0,107.0,1287.0,166.0,718.0,494.0,587.0,3551.0,137.0,7576.0,2375.0,361.0,6289.0,43425.0,27.0,0.0032055110018032,3.9810854208228464e-05,0.0,0.0015484670176525,0.0,2.0,0.0024441467212224,3.620958105514719e-05,23.0,0.0024966738391287,2.2222716060356895e-05,7.0,0.0038003415101411,2.42944206127747e-05,3.0,0.0063101362660834,1.5403099103539633e-05,35.0,0.0055598436215541,0.0001098163243534,52.0,0.0145906402637865,0.0001049976880316,0.0,0.0041086057965992,0.0,4.0,0.0050862238442577,2.01634245560266e-05,1.0,0.0036502812623435,1.36204524714311e-05,5.0,0.0025857206689178,1.2208312884409253e-05,9.0,0.0050459643523409,5.057202580297139e-05,3.0,0.0031696087731069,6.940749138190315e-05,0.0,0.0028276208345445,0.0,17.0,0.002534976570671,3.3484539006533424e-05,0.0,0.0020246124574648,0.0,5.0,0.0026281689934625,1.8302012489293323e-05,1.0,0.0031036974209154,6.282788301448183e-06,5.0,0.0021231806475881,1.808501403397089e-05,3.0,0.0100497250546919,8.49033375501991e-06,0.0,0.0037603271759119,0.0,120.0,0.0094801318909584,0.0001501604840172,17.0,0.0069049730342632,4.942507013998925e-05,7.0,0.0028461726467828,5.5188943289418704e-05,72.0,0.0041348667427585,4.733827404652826e-05,418.0,0.0050840552086833,4.893805589475274e-05
192,2020-09-04,2201.0,25.0,,2610.0,1096.0,1233.0,1806.0,7270.0,166.0,1009.0,270.0,1063.0,902.0,137.0,107.0,1301.0,167.0,721.0,496.0,590.0,3556.0,137.0,7712.0,2388.0,371.0,6385.0,43854.0,27.0,0.0032453218560115,3.9810854208228464e-05,0.0,0.0015484670176525,0.0,,0.0024441467212224,,26.0,0.0025217951703274,2.512133119866432e-05,1.0,0.0038038121416572,3.4706315161106715e-06,4.0,0.0063306737315547,2.0537465471386177e-05,34.0,0.0056665223366403,0.0001066787150862,44.0,0.0146794844613517,8.884419756526515e-05,0.0,0.0041086057965992,0.0,0.0,0.0050862238442577,0.0,2.0,0.0036775221672863,2.72409049428622e-05,4.0,0.0025954873192254,9.7666503075274e-06,4.0,0.0050684408082533,2.247645591243173e-05,0.0,0.0031696087731069,0.0,0.0,0.0028276208345445,0.0,14.0,0.0025625520733823,2.757550271126282e-05,1.0,0.0020368089180519,1.2196460587137613e-05,3.0,0.002639150200956,1.0981207493575992e-05,2.0,0.0031162629975182,1.2565576602896366e-05,3.0,0.0021340316560085,1.0851008420382537e-05,5.0,0.0100638756109502,1.4150556258366515e-05,0.0,0.0037603271759119,0.0,136.0,0.0096503137728447,0.0001701818818862,13.0,0.0069427686761349,3.779564187175648e-05,10.0,0.0029250139943391,7.884134755631244e-05,96.0,0.0041979844414872,6.311769872870436e-05,429.0,0.0051342811081542,5.022589947093045e-05
